Ticker,MarketDataDate,Close,MA20,MA60,ATR14,RSI14,MACD,MACD_Signal,Histogram,RSI_Position_Factor,StopLoss,RiskPerShare,PositionSize,PositionValue,PortfolioPct,20Day_Return,60Day_Return,Volume_Ratio,DistanceToHigh,Score,Confidence,RS_Score,NearHighScore,FinalScore,TradeSignal,Reason
UHS,2026-07-02,152.5,145.75250015258788,161.7316665649414,4.665000915527344,66.08038338658147,-2.486106577944412,-4.188669734727753,1.7025631567833415,0.8,143.1699981689453,9.330001831054688,85,13076,13.076096040402257,0.034599771470121166,-0.16880144445765888,1.3096855396172133,0.6228811782031226,28.33948516729468,53,6.153846153846154,0,21.068408847875503,IGNORE,Price above MA20 | Bearish MA alignment | Above-average volume | Below 52-week high | Healthy RSI
LEN,2026-07-02,87.7300033569336,90.57800025939942,89.74916674296061,3.922144208635603,45.0980519689582,0.16607088747376508,0.3743558505773049,-0.20828496310353983,1.0,79.88571493966239,7.844288417271206,127,11183,11.183933926214847,-0.03857530567744005,-0.013826390964450375,0.7303828833132687,0.6191686205469085,21.22123421841142,20,23.076923076923077,0,19.47024856827261,IGNORE,Price below MA20 | Bullish MA alignment | Weak volume | Below 52-week high | RSI not overbought
REGN,2026-07-02,630.52001953125,621.147998046875,674.3726633707682,15.78070068359375,71.90378402310424,-6.4811521872004505,-11.873023071718661,5.391870884518211,0.8,598.9586181640625,31.5614013671875,25,15982,15.982053830772266,0.003900858468738333,-0.17607086286351437,0.9723696746971553,0.7784197771990741,25.74773355172656,45,4.615384615384616,0,18.946490409285516,IGNORE,Price above MA20 | Bearish MA alignment | Weak volume | Below 52-week high | Healthy RSI
ASTS,2026-07-02,87.41999816894531,85.32195014953614,86.86956647237142,10.61257117135184,49.96154203642018,-3.5270393955517676,-3.7082023951175596,0.18116299956579196,1.0,66.19485582624164,21.22514234270368,47,4118,4.118700207397981,-0.15413643483666484,-0.13153193931531604,0.6491200136175037,0.6890789393526722,23.316122845493496,45,9.230769230769232,0,18.167439837999293,IGNORE,Price above MA20 | Bearish MA alignment | Weak volume | Below 52-week high | RSI not overbought
NVDA,2026-07-02,197.13999938964844,204.36699905395508,207.1916648864746,7.079285757882254,44.83003880889337,-4.232521671145719,-3.0587465847806445,-1.1737750863650742,1.0,182.98142787388392,14.158571515764509,70,13923,13.923720989094685,-0.0783974755054031,0.06850948178671246,0.9033420847319357,0.8576151893558212,10.641865292055789,5,40.0,0,15.449305704439052,IGNORE,Price below MA20 | Bearish MA alignment | Weak volume | Below 52-week high | RSI not overbought
PLTR,2026-07-02,128.99000549316406,126.66074905395507,135.62188339233398,7.884285518101279,50.18865141719528,-5.28619783623536,-5.273246234203292,-0.01295160203206791,1.0,113.2214344569615,15.768571036202559,63,8180,8.180196239533693,-0.11322700715325196,-0.16654278420918178,1.391318512961086,0.6290814535592022,18.269456493249226,28,7.6923076923076925,0,14.327081083735996,IGNORE,Price above MA20 | Bearish MA alignment | Above-average volume | Below 52-week high | RSI not overbought
MSFT,2026-07-02,384.4800109863281,389.33099822998054,406.0941670735677,14.727142333984363,43.976659039842446,-10.780262504783934,-10.790061934422265,0.009799429638331247,1.0,355.0257263183594,29.454284667968725,33,13053,13.053449279807047,-0.11778065409195759,-0.0012987687301452278,0.8612619585502005,0.6924698314412577,12.929097787914653,25,24.615384615384617,0,13.97344537461718,IGNORE,Price below MA20 | Bearish MA alignment | Weak volume | Below 52-week high | RSI not overbought
ISRG,2026-07-02,409.80999755859375,411.02750091552736,436.3336654663086,12.651423863002227,48.150475248961094,-7.0038707369946,-8.185694916852137,1.1818241798575375,1.0,384.5071498325893,25.302847726004455,39,16196,16.19620060146117,-0.009785888794077047,-0.12804526463589283,1.2433868719508332,0.6912074540530023,15.868407461334456,33,10.76923076923077,0,13.261731376780272,IGNORE,Price below MA20 | Bearish MA alignment | Above-average volume | Below 52-week high | RSI not overbought
AVGO,2026-07-02,365.7300109863281,388.2034973144531,405.27699991861977,17.50714547293527,47.24231998133096,-11.137940123518945,-8.308147455139558,-2.829792668379387,1.0,330.7157200404576,35.01429094587054,28,10445,10.44516399180321,-0.10577270906619596,0.03974416769389655,0.7564848222269859,0.7391770319912766,5.947058849045795,0,35.38461538461539,0,11.239864271255133,IGNORE,Price below MA20 | Bearish MA alignment | Weak volume | Below 52-week high | RSI not overbought
COST,2026-07-02,927.0,964.2590057373047,994.0494995117188,21.87357875279017,25.472856509595104,-15.390474930828304,-13.05328838683681,-2.3371865439914945,1.0,883.2528424944196,43.74715750558034,22,21189,21.189948167072405,-0.06075222971322891,-0.07709768851616772,1.0621392241938066,0.8509505532142725,11.858603316147235,13,13.846153846153847,0,11.070253090533834,IGNORE,Price below MA20 | Bearish MA alignment | Above-average volume | Below 52-week high | RSI not overbought
OKLO,2026-07-02,52.79999923706055,57.07675018310547,63.386817105611165,4.495928900582448,47.6324055273642,-3.133069453813306,-2.8066283170681023,-0.3264411367452036,1.0,43.80814143589565,8.991857801164896,111,5871,5.871978895197865,-0.18152228354358224,0.04513061675846641,0.884278806225443,0.28393201403946394,4.661839663675809,0,36.92307692307693,0,10.647903149188451,IGNORE,Price below MA20 | Bearish MA alignment | Weak volume | Below 52-week high | RSI not overbought
NFLX,2026-07-02,75.08999633789062,77.65100059509277,87.14233373006185,3.4207142421177457,33.79540026411118,-3.5215830650642346,-3.543251305351794,0.021668240287559204,1.0,68.24856785365513,6.841428484235491,146,10975,10.9757774287809,-0.09736754256283087,-0.2514952495383159,1.1193719172310892,0.5611142885290045,13.409853633613091,33,3.076923076923077,0,10.002282158913777,IGNORE,Price below MA20 | Bearish MA alignment | Above-average volume | Below 52-week high | RSI not overbought
SPOT,2026-07-02,472.0,473.5539978027344,475.9860824584961,21.41928754534041,39.298873928165555,-5.1160799483371875,-4.43205368281922,-0.6840262655179679,1.0,429.1614249093192,42.83857509068082,23,11018,11.018106904836797,-0.04548118400478718,-0.04453441295546556,0.9246192342041533,0.6154407892605883,6.370071182750232,0,20.0,0,8.459049827925163,IGNORE,Price below MA20 | Bearish MA alignment | Weak volume | Below 52-week high | RSI not overbought
CRWV,2026-07-02,86.2699966430664,102.41249961853028,109.22491658528646,10.479071480887272,45.47779263003037,-4.311252333015958,-2.1270551889970792,-2.1841971440188783,1.0,65.31185368129186,20.958142961774545,47,4116,4.116299655003491,-0.19741372818331315,-0.062129737776421945,1.0437897003800216,0.5299790962649806,5.579286723468855,8,15.384615384615385,0,6.982423783351276,IGNORE,Price below MA20 | Bearish MA alignment | Above-average volume | Below 52-week high | RSI not overbought
AA,2026-07-02,48.66999816894531,62.204250526428225,66.26275005340577,4.037857055664062,18.930322308383268,-5.187491974073694,-3.6725745336500912,-1.514917440423603,1.0,40.59428405761719,8.075714111328123,123,6026,6.026711384034011,-0.38501391781269867,-0.3193007249098557,1.468126952296479,0.5902255482574938,0.36750100145385467,8,1.5384615384615385,0,0.564943008710006,IGNORE,Price below MA20 | Bearish MA alignment | Above-average volume | Below 52-week high | RSI not overbought
